91,6,wstepne wynik jednostkowy za pierwsze trzy kwartal rok 2001,1;
92,5,struktura akcjonariat,0;
93,7,uchwala nwza,0;
94,41,skonsolidowac raport kwartalny sa qs,1;
95,6,raport kwartalny sa q,1;
96,58,wynik pierwszy trzy kwartal 2001 r. (msr),1;
97,5,sprzedaz akcja spolka,0;
98,14,daleki oszczednosci w spolka,1;
99,21,nabycie udzial w radio echo,1;
100,6,nabycie udzial,1;
101,41,nabycie akcja spolka,0;
102,18,nabycie akcja spolka   korekta,0;
103,22,zwiekszenie udzial w radio echo,1;
104,52,przekazywac raport kwartalny,1;
105,41,skonsolidowac raport kwartalny sa qs,1;
106,18,sprawozdanie finansowy wedlug msr,1;
107,37,sprawozdanie finansowy wedlug msr  poprawic,1;
108,6,umowa inwestycyjny   kupno czasopismo proszynskiego,0;
109,2,zalozenie nowy spolka,1;
110,16,podpisac umowy kredytowy,0;
111,44,zwiekszenie udzial w polski badanie internet,0;
112,19,nabycie czasopismo proszynskiego,1;
113,23,skonsolidowac raport roczny sa rs,1;
114,22,raport roczny sa r,1;
115,34,skonsolidowac raport kwartalny,1;
116,7,raport kwartalny wedlug msr,1;
117,23,termin i porzadek obrada wza,0;
118,60,rezygnacja z ubiegac siebie o wybor w nastepna kadencja,0;
119,6,zmiana czlonek rad nadzorczy spolka,1;
120,2,chi zmieniac wlasciciel,1;
121,28,projekt uchwala na wza,0;
122,24,zwiekszenie udzial w radio pomoc,0;
123,16,zamiar nabycie udzial w ams,0;
124,33,uchwala wza,1;
125,37,informacja o powolanie czlonek rad nadzorczy,1;
126,5,struktura akcjonariat,1;
127,10,wprowadzenie akcja do obrot na gpw,1;
128,2,sprzedaz akcja przez czlonek zarzad,1;
129,2,korekta komunikat rb 26/2002,1;
130,19,spelnienie siebie dwa warunki zawieszac wykonanie umowy,1;
131,24,zamiar polaczenie z city magazine sp. z o.o.,1;
132,28,rozszerzyc skonsolidowac raport kwartalny,1;
133,15,dotyczyc umowy zobowiazywac do sprzedaz akcja ams,1;
134,15,dotyczyc umowy zobowiazywac do sprzedaz akcja ams,1;
135,5,umowa zobowiazywac do sprzedaz akcja ams,0;
136,5,umowa zobowiazywac do sprzedaz akcja ams,1;
137,14,aneks do umowy zobowiazujacej do sprzedaz akcja ams,1;
138,15,aneks do umowy zobowiazywac do sprzedaz akcja ams,1;
139,27,zmiana termin przekazac raport polroczny,0;
140,15,ogloszenie wezwanie do sprzedaz akcja ams,1;
141,15,raport polroczny sa p,1;
142,61,komunikat w sprawa prezentacja wynik finansowy,1;
143,23,termin i porzadek obrada wza,0;
144,8,zawarcie transakcja z podmiot powiazac ams,0;
145,10,zawarcie transakcja z podmiot powiazac   ams,0;
146,15,wynik zapis na sprzedaz akcja ams,1;
147,2,sprzedaz akcja przez czlonek zarzad,1;
148,15,nabycie udzial o znaczny wartosc,0;
149,15,ogloszenie wezwanie do sprzedaz akcja ams,1;
150,54,projekt uchwala na wza w dzien 23.10.2002 r.,1;
151,8,zawarcie transakcja z podmiot powiazac ams,1;
152,33,zmiana umowy depozytowy,1;
153,34,skonsolidowac raport polroczny sa ps,1;
154,6,tresc uchwala wza,1;
155,5,struktura akcjonariat,1;
156,28,rozszerzyc skonsolidowac raport kwartalny sa qsr,1;
157,15,sprawozdanie finansowy za trzy kwartal msr,1;
158,15,wynik zapis na sprzedaz akcja ams,0;
159,10,zawarcie transakcja z podmiot powiazac   ams,0;
160,2,sprzedaz akcja przez czlonek zarzad,1;
161,21,zawarcie umowy z podmiot powiazac,1;
162,2,sprzedaz akcja przez czlonek zarzad,1;
163,36,oswiadczenie dotyczyc przestrzegac zasada lad,1;
164,2,sprzedaz akcja przez czlonek zarzad,1;
165,28,nabycie akcja zwykly imienny,1;
166,22,nabycie akcja,0;
167,8,zawiadomienie o zbycie znaczny pakiet akcja,0;
168,10,zawarcie transakcja z podmiot powiazac   ams,0;
169,8,zawarcie transakcja z podmiot powiazac ams,1;
170,6,umowa o subskrypcja akcja ams,1;
171,45,zwiekszenie udzial w radio klakson sp. z o.o.,0;
172,6,aneks do umowy dotyczyc zasada zbywac akcja seria bar,1;
173,20,zmniejszenie udzial w multimedia plus sp. z o.o.,1;
174,2,zmiana termin publikacja raport roczny,1;
175,2,sprzedaz akcja przez czlonek zarzad,0;
176,23,skonsolidowac raport roczny sa rs,0;
177,22,raport roczny sa r,0;
178,28,rozszerzyc skonsolidowac raport kwartalny sa qsr,1;
179,46,zwolanie zwyczajny walny zgromadzenie akcjonariusz,1;
180,12,projekt uchwala zwza spolka,0;
181,55,zmiana znaczacy umowy,1;
182,20,zgloszenie kandydat do zarzad i rad nadzorczy,0;
183,56,tresc uchwala podjac przez wza spolka,1;
184,60,akcjonariusz posiadajacy ponad 5  glos na wza,1;
185,43,powolanie czlonek wladza spolka,1;
186,55,oswiadczenie w sprawa przestrzegac zasada dobry praktyk w spolka publiczny,1;
187,13,wprowadzenie akcja spolka do obrot na gpw,1;
188,6,aneks do umowy dotyczyc zasada zbywac akcja seria bar,0;
189,11,zwiekszenie udzial w radio puls (lublin),1;
190,28,rozszerzyc skonsolidowac raport kwartalny sa qsr,0;
191,13,raport za ii kw. 2003   ias,0;
192,17,aneks do umowy kredytowy,1;
193,10,zawarcie transakcja z podmiot powiazac   ams,1;
194,8,rejestracja podwyzszenie kapital zakladowy twoje radio,1;
195,9,zbycie akcja spolka,0;
196,2,sprzedaz akcja przez czlonek zarzad,1;
197,28,nabycie udzial w media system,0;
198,8,zawarcie transakcja z podmiot powiazac ams,0;
199,61,ogloszenie upadlosc jednostki zalezny active media sp.,1;
200,42,nabycie udzial w twoje radio sp. z o.o.,0;
201,8,zwiekszenie udzial w rpz sp. z o.o.,0;
202,28,rozszerzyc skonsolidowac raport kwartalny sa qsr,1;
203,28,raport kwartalny wg. msr,1;
204,38,rezygnacja czlonek rad nadzorczy,1;
205,60,powolanie czlonek rn,1;
206,14,zmiana stan posiadanie znaczny pakiet akcja,1;
207,9,zwiekszenie udzial w wibor sp. z o.o.,0;
208,30,termin publikacja raport okresowy w rok 2004,0;
209,4,nabycie akcja przez czlonek zarzad,0;
210,57,aneks do umowy kredytowy z pekao,0;
211,53,nabycie akcja spolka   korekta (rb 42/2003),0;
212,11,zmiana restrukturyzacyjny w,1;
213,45,zwiekszenie udzial w radio klakson sp. z o.o.,1;
214,45,zwiekszenie udzial w radio wanda sp. z o.o.,0;
215,28,rozszerzyc skonsolidowac raport kwartalny sa qsr,1;
216,8,skrocic raport finansowy za cztery kwartal wedlug mssf,1;
217,2,sprzedaz akcja przez czlonek zarzad,1;
218,47,likwidacja spolka polskie badanie reklama zewnetrzny,1;
219,2,sprzedaz akcja przez czlonek zarzad,1;
220,32,zbycie akcja przez czlonek zarzad,0;
221,32,zbycie akcja przez czlonek zarzad,1;
222,22,raport roczny sa r,1;
223,23,skonsolidowac raport roczny sa rs,1;
224,4,lad korporacyjny,1;
225,5,sprzedaz akcja spolka,0;
226,2,sprzedaz akcja przez czlonek zarzad,1;
227,46,podwyzszenie kapital w spolka zalezny,0;
228,28,rozszerzyc skonsolidowac raport kwartalny sa qsr,1;
229,6,raport finansowy za pierwszy kwartal wedlug msr,1;
230,49,zwolanie walny zgromadzenie akcjonariusz,0;
231,39,ocena sytuacja spolka przez rada nadzorczy,0;
232,8,propozycja podzial zysk,0;
233,16,kandydatura do organ spolka,0;
234,44,korekta raport rb 13/2004,0;
235,8,projekt uchwala zwza,1;
236,10,tresc uchwala podjac przez zwza 24 czerwiec 2004r.,1;
237,60,akcjonariusz posiadajacy ponad 5  glos na wza,1;
238,43,powolanie czlonek wladza spolka,1;
239,8,nabycie udzial w spolka tresa sp. z o.o.,0;
240,10,wprowadzenie akcja do obrot na gpw,1;
241,6,powolanie jaroslawa szalinskiego na czlonek zarzad spolka,0;
242,28,rozszerzyc skonsolidowac raport kwartalny sa qsr,0;
243,14,raport za ii kw. 2004   ias,0;
244,19,rezygnacja czlonek zarzad,0;
245,15,zmiana liczba akcja posiadac przez znaczny akcjonariusz,1;
246,2,sprzedaz akcja przez czlonek zarzad,1;
247,2,sprzedaz akcja przez czlonek zarzad,1;
248,24,zwolanie nwza,0;
249,4,skonsolidowac raport polroczny sa psr,0;
250,5,projekt uchwala nwza 20 pazdziernik 2004 rok,1;
251,24,akcjonariusz posiadajacy ponad 5  glos na nwza,1;
252,27,tresc uchwala podjac przez nwza dn. 20 pazdziernik 2004r.,1;
253,22,zwiekszenie udzial w spolka multimedia plus sp. z o.o.,0;
254,28,rozszerzyc skonsolidowac raport kwartalny sa qsr,0;
255,2,zmiana prawic z akcja seria bar,1;
256,32,zbycie udzial w spolka idm serwis sp. z o.o. przez spolka zalezny,0;
257,36,aneks numer 3 do umowy kredytowy z pekao,0;
258,38,planowy sprzedaz akcja przez czlonek zarzad,1;
259,36,nabycie akcja w wynik realizacja warunkowe prawa do akcja,0;
260,3,skonsolidowac raport kwartalny sa qsr 4/2004,0;
261,2,sprzedaz akcja przez czlonek zarzad,0;
262,2,sprzedaz akcja przez czlonek zarzad,0;
263,3,raport okresowy sa r,1;
264,3,raport okresowy sa rs,1;
265,5,oswiadczenie spolka o przestrzegac zasada lad korporacyjny,1;
266,2,korekta polski wersja jezykowy komentarz zarzad do raport za rok 2004,1;
267,2,sprzedaz akcja przez czlonek zarzad,0;
268,2,sprzedaz akcja przez czlonek zarzad,0;
269,6,raport okresowy qsr,0;
270,15,zmiana liczba akcja posiadac przez znaczny akcjonariusz,0;
271,2,sprzedaz akcja przez czlonek zarzad,0;
272,2,sprzedaz akcja przez czlonek zarzad,0;
273,13,projekt uchwala na wza w dzien 22 czerwiec 2005 rok,1;
274,2,sprzedaz akcja przez czlonek zarzad,1;
275,2,sprzedaz akcja przez czlonek zarzad,1;
276,3,akcjonariusz posiadajacy powyzej 5  glos na wza,1;
277,8,powolanie przewodniczacy rad nadzorczy,1;
278,54,tresc uchwala podjac przez walny zgromadzenie akcjonariusz,1;
279,11,program kwit depozytowy,1;
280,2,sprzedaz akcja przez czlonek zarzad,0;
281,33,zmiana umowy depozytowy,0;
282,10,wprowadzenie akcja do obrot na gpw,0;
283,32,zbycie akcja przez czlonek zarzad,1;
284,2,sprzedaz akcja przez czlonek zarzad,1;
285,2,sprzedaz akcja przez czlonek zarzad,0;
286,4,sprzedaz akcja przez czlonek zarzadu,0;
287,26,zmiana prawic z akcja seria co,1;
288,48,zmiana osoba odpowiedzialna za kontakt z kpwig,1;
289,10,wprowadzenie akcja seria co do obrot na gpw,1;
290,6,program wykup akcja wlasny,1;
291,6,raport okresowy qsr,1;
292,2,sprzedaz akcja przez czlonek zarzad,1;
293,2,sprzedaz akcja przez czlonek zarzad,1;
294,2,sprzedaz akcja przez czlonek zarzad,1;
295,2,sprzedaz akcja przez czlonek zarzad,1;
296,16,realizacja program wykup akcja wlasny,0;
297,2,sprzedaz akcja przez czlonek zarzad,0;
298,2,sprzedaz akcja przez czlonek zarzad,0;
299,57,sprzedaz akcja przez czesc lonka zarzad,0;
300,16,realizacja program wykup akcja wlasny,0;
301,2,sprzedaz akcja przez czlonek zarzad,0;
302,2,sprzedaz akcja przez czlonek zarzad,0;
303,2,sprzedaz akcja przez czlonek zarzad,0;
304,16,realizacja program wykup akcja wlasny,0;
305,2,sprzedaz akcja przez czlonek zarzad,1;
306,2,sprzedaz akcja przez czlonek zarzad,1;
307,2,sprzedaz akcja przez czlonek zarzad,1;
308,38,wykup akcja wlasny w okres od 2 do 8 wrzesnia,1;
309,2,sprzedaz akcja przez czlonek zarzad,0;
310,2,sprzedaz akcja przez czlonek zarzad,0;
311,2,sprzedaz akcja przez czlonek zarzad,0;
312,14,realizacja program wykup akcja wlasny w okres od 9 do 15 wrzesnia 2005 r.,0;
313,52,zmiana w plan motywacyjny,0;
314,17,realizacja program wykup akcja wlasny w okres od 16 do 22.09.2005,0;
315,2,sprzedaz akcja przez czlonek zarzad,0;
316,2,sprzedaz akcja przez czlonek zarzad,0;
317,2,sprzedaz akcja przez czlonek zarzad,1;
318,36,skonsolidowac raport polroczny,1;
319,56,realizacja program wykup akcja wlasny w okres od 23 do 29 wrzesnia 2005 r.,0;
320,4,nowy tytul prasowy,1;
321,16,realizacja program wykup akcja wlasny,1;
322,7,realizacja program wykup akcja wlasny w okres od 7 do 13 pazdziernik 2005 r.,0;
323,29,sprzedaz udzial w elita sp. z o.o,0;
324,13,sprzedaz udzial w radio klakson sp. z o.o,0;
325,16,realizacja program wykup akcja wlasny,1;
326,25,sprzedaz udzial w twoje radio   ciag daleki porzadkowac struktura,1;
327,47,realizacja program wykup akcja wlasny w okres od 21 do 27 pazdziernik 2005 r.,0;
328,58,warunkowy sprzedaz udzial w radio lokalny zielony gora sp. z o.o.,0;
329,6,raport okresowy qsr,0;
330,8,zbycie akcja przez osoba z kierownictwo spolka,1;
331,3,debiut nowe dziennik   14 listopad 2005 r.,0;
332,22,nowy dzien   zalozenie wydawniczy i finansowy,0;
333,29,realizacja program wykup akcja wlasny w okres od 4 do 10 listopad,1;
334,8,zbycie akcja przez osoba z kierownictwo spolka,0;
335,2,realizacja program wykup akcja wlasny w okres od 14 do 17 listopad,0;
336,51,zwolanie nwza spolka,1;
337,14,realizacja program wykup akcja wlasny w okres od 18 do 24 listopad 2005 r.,0;
338,20,termin publikacja raport okresowy,0;
339,48,kandydat do rad nadzorczy,0;
340,47,projekt uchwala na nwza 19 grudzien 2005 rok,0;
341,8,zbycie akcja przez osoba z kierownictwo spolka,1;
342,2,zakonczenie realizacja program nabywac akcja wlasny,1;
343,44,ciag daleki porzadkowac struktura w radiowy,1;
344,20,wynik sprzedaz nowe dzien,0;
345,8,zbycie akcja przez osoba z kierownictwo spolka,0;
346,8,uchwala nwza spolka z 19 grudzien 2005 rok,0;
347,19,informacja o powolanie czlonek rad nadzorczy spolka,0;
348,8,zbycie akcja przez osoba z kierownictwo spolka,0;
349,54,akcjonariusz posiadajacy powyzej 5  glos na nwza raport,0;
350,8,zbycie akcja przez osoba z kierownictwo spolka,1;
351,8,zbycie akcja przez osoba z kierownictwo spolka,0;
352,8,zbycie akcja przez osoba z kierownictwo spolka,0;
353,8,zbycie akcja przez osoba z kierownictwo spolka,1;
354,8,zbycie akcja przez osoba z kierownictwo spolka,1;
355,8,zbycie akcja przez osoba z kierownictwo spolka,0;
356,8,zbycie akcja przez osoba z kierownictwo spolka,0;
357,8,zbycie akcja przez osoba z kierownictwo spolka,0;
358,8,zbycie akcja przez osoba z kierownictwo spolka,0;
359,44,ciag daleki porzadkowac struktura w radiowy,1;
360,44,ciag daleki porzadkowac struktura w radiowy,0;
361,44,ciag daleki porzadkowac struktura w radiowy,0;
362,6,raport okresowy qsr,1;
363,11,`nowy dzien` przestac siebie ukazywac,1;
364,3,korekta raport biezacy numer 11/2005 z dzien 7 marzec 2005,1;
365,5,od piatku  14 kwietni gazeta wyborczy w caly kraj byc kosztowac 1 5 zl.,1;
366,27,skonsolidowac raport roczny,0;
367,26,raport roczny,0;
368,15,wykaz informacja przekazac przez spolka do publiczny wiadomosci w 2005 r.,0;
369,6,oswiadczenie w sprawa przestrzegac w spolka zasada lad korporacyjny,0;
370,8,zbycie akcja przez osoba z kierownictwo spolka,1;
371,8,zbycie akcja przez osoba z kierownictwo spolka,1;
372,8,zbycie akcja przez osoba z kierownictwo spolka,0;
373,10,daleki ciag porzadkowac struktura w radiowy,0;
374,8,zbycie akcja przez osoba z kierownictwo spolka,1;
375,6,raport okresowy qsr,1;
376,5,informacja o zwolanie wza,1;
377,57,projekt uchwala na zwza 26 czerwiec 2006 rok,1;
378,5,rekomendacja zarzad w sprawa podzial zysk za rok obrotowy 2005,1;
379,37,uchwala w sprawa zwiezly ocena sytuacja spolka w rok 2005,1;
380,48,kandydat do rad nadzorczy,1;
381,8,zbycie akcja przez osoba z kierownictwo spolka,0;
382,42,zbycie akcja przez osoba z kierownictwo spolka nie byc czlonek zarzad spolka,0;
383,25,zbycie akcja przez osoba z kierownictwo spolka nie byc czlonek zarzad,1;
384,10,wprowadzenie akcja do obrot na gpw,1;
385,6,raport okresowy qsr,1;
386,8,zbycie akcja przez osoba z kierownictwo spolka,0;
387,29,zbycie akcja przez osoba nie byc czlonek zarzad spolka,0;
388,25,zbycie akcja przez osoba z kierownictwo spolka nie byc czlonek zarzad,1;
389,25,zbycie akcja przez osoba z kierownictwo spolka nie byc czlonek zarzad,0;
390,33,plan optymalizacja koszt spolka,0;
391,36,skonsolidowac raport polroczny,1;
392,8,zbycie akcja przez osoba z kierownictwo spolka,0;
393,8,zbycie akcja przez osoba z kierownictwo spolka,1;
394,9,obnizenie kapital zakladowy,0;
395,6,raport okresowy qsr,0;
396,25,zbycie akcja przez osoba z kierownictwo spolka nie byc czlonek zarzad,1;
397,42,zbycie akcja przez osoba z kierownictwo spolka nie byc czlonek zarzad spolka,1;
398,29,zbycie akcja przez osoba nie byc czlonek zarzad spolka,1;
399,8,zbycie akcja przez osoba z kierownictwo spolka,0;
400,20,termin publikacja raport okresowy,0;
401,20,termin publikacja raport okresowy,0;
402,25,zbycie akcja przez osoba z kierownictwo spolka nie byc czlonek zarzad,1;
403,21,zmiana liczba akcja posiadac przez   holding sp. z o.o,1;
404,7,zmiana w harmonogram zwolnienie grupowy,1;
405,5,korekta raport biezacy numer 47/2006 z dzien 23 pazdziernik 2006 roku.,1;
406,42,zbycie akcja przez osoba z kierownictwo spolka nie byc czlonek zarzad spolka,1;
407,25,zbycie akcja przez osoba z kierownictwo spolka nie byc czlonek zarzad,1;
408,25,zbycie akcja przez osoba z kierownictwo spolka nie byc czlonek zarzad,1;
409,42,zbycie akcja przez osoba z kierownictwo spolka nie byc czlonek zarzad spolka,1;
410,40,zbycie akcja przez osoba z kierownictwo nie byc czlonek zarzad,1;
411,42,zbycie akcja przez osoba z kierownictwo spolka nie byc czlonek zarzad spolka,0;
412,8,zbycie akcja przez osoba z kierownictwo spolka,0;
413,6,raport okresowy qsr,1;
414,5,informacja o przekroczenie prog 5  ogolny liczba glos na wza,0;
415,32,korekta raport biezacy 9/2007,0;
416,26,aneks numer 5 do umowy kredytowy z pekao,1;
417,26,raport roczny,1;
418,27,skonsolidowac raport roczny,1;
419,6,oswiadczenie w sprawa przestrzegac w spolka zasada lad korporacyjny,1;
420,36,wykaz informacja przekazac do wiadomosci publiczny w 2006 r.,1;
421,25,zbycie akcja przez osoba z kierownictwo spolka nie byc czlonek zarzad,1;
422,42,zbycie akcja przez osoba z kierownictwo spolka nie byc czlonek zarzad spolka,0;
423,25,zbycie akcja przez osoba z kierownictwo spolka nie byc czlonek zarzad,0;
424,6,raport okresowy qsr,0;
425,11,rejestracja spolka zalezny,0;
426,40,zbycie akcja przez osoba z kierownictwo nie byc czlonek zarzad,0;
427,33,zwolanie wza,0;
428,51,kandydat do rn,0;
429,10,rekomendacja zarzad w sprawa wyplat dywidenda,0;
430,27,uchwala rad nadzorczy w sprawa zwiezly ocena sytuacja spolka w rok 2006,0;
431,44,ciag daleki porzadkowac struktura w radiowy,0;
432,8,zbycie akcja przez osoba z kierownictwo spolka,1;
433,22,projekt uchwala na zwza w dzien 29 czerwiec 2007r.,0;
434,25,zbycie akcja przez osoba z kierownictwo spolka nie byc czlonek zarzad,1;
435,44,ciag daleki porzadkowac struktura w radiowy,1;
436,24,zmiana umowy znaczacy,0;
437,43,uchwala wza z 29 czerwiec 2007 r.,1;
438,37,informacja o powolanie czlonek rad nadzorczy,1;
439,3,akcjonariusz posiadajacy powyzej 5  glos na wza,1;
440,10,wprowadzenie akcja do obrot na gpw,1;
441,10,wprowadzenie akcja do obrot na gpw,1;
442,25,zbycie akcja przez osoba z kierownictwo spolka nie byc czlonek zarzad,0;
443,51,zwolanie nwza spolka,0;
444,8,zbycie akcja przez osoba z kierownictwo spolka,1;
445,40,zbycie akcja przez osoba z kierownictwo nie byc czlonek zarzad,0;
446,54,projekt uchwala na nwza,0;
447,6,raport okresowy qsr,0;
448,35,zbycie akcja przez osoba z kierownictwo,0;
449,17,zbycie akcja przez czlonek zarzad spolka,0;
450,17,zbycie akcja przez czlonek zarzad spolka,0;
451,9,przekroczenie prog 5  ogolny liczba glos na wza,0;
452,57,zmiana w zarzad,0;
453,35,zbycie akcja przez osoba z kierownictwo,0;
454,40,zbycie akcja przez osoba z kierownictwo nie byc czlonek zarzad,1;
455,25,zbycie akcja przez osoba z kierownictwo spolka nie byc czlonek zarzad,1;
456,6,akcjonariusz posiadajacy powyzej 5  glos na nwza,0;
457,31,zmiana w sklad zarzad,0;
458,20,uchwala nwza z 30 sierpien 2007 r.,0;
459,19,rozszerzyc skonsolidowac raport polroczny,1;
460,40,zbycie akcja przez osoba z kierownictwo nie byc czlonek zarzad,0;
461,5,osoba odpowiedzialna za kontakt z knf,0;
462,25,zbycie akcja przez osoba z kierownictwo spolka nie byc czlonek zarzad,0;
463,25,zbycie akcja przez osoba z kierownictwo spolka nie byc czlonek zarzad,0;
464,40,zbycie akcja przez osoba z kierownictwo nie byc czlonek zarzad,0;
465,8,zbycie akcja przez osoba z kierownictwo spolka,0;
466,33,zbycie akcja przez osoba z kierownictwo spolka byc czlonek zarzad,1;
467,33,zbycie akcja przez osoba z kierownictwo spolka byc czlonek zarzad,0;
468,8,zbycie akcja przez osoba z kierownictwo spolka,0;
469,30,przekroczenie prog 10  ogolny liczba glos na wza,0;
470,6,raport okresowy qsr,0;
471,8,zbycie akcja przez osoba z kierownictwo spolka,1;
472,35,zbycie akcja przez osoba z kierownictwo,0;
473,20,termin publikacja raport okresowy,0;
474,35,zbycie akcja przez osoba z kierownictwo,0;
475,13,zbycie akcja przez osoba z kierownictwo byc czlonek zarzad,0;
476,21,zmiana liczba akcja posiadac przez   holding sp. z o.o,1;
477,15,zwiekszenie posiadac udzial ogolny liczba glos o duzo niz 2 ,1;
478,33,zbycie akcja przez osoba z kierownictwo spolka byc czlonek zarzad,1;
479,8,zbycie akcja przez osoba z kierownictwo spolka,1;
480,44,aneks numer 6 do umowy kredytowy z pekao,1;
481,33,zbycie akcja przez osoba z kierownictwo spolka byc czlonek zarzad,0;
482,35,zbycie akcja przez osoba z kierownictwo,1;
483,30,przekroczenie prog 10  ogolny liczba glos na wza,0;
484,13,zbycie akcja przez osoba z kierownictwo byc czlonek zarzad,0;
485,13,utworzyc spolka a2 multimedia sp. z o.o.,1;
486,6,raport okresowy qsr,1;
487,26,aneks numer 7 do umowy kredytowy z pekao,1;
488,60,porzadkowac struktura w radiowy,0;
489,35,uchwala rad nadzorczy w sprawa zwiezly ocena sytuacja spolka w 2007 rok,1;
490,26,raport roczny,1;
491,27,skonsolidowac raport roczny,1;
492,10,rekomendacja zarzad w sprawa wyplat dywidenda,1;
493,54,stosowac zasada lad korporacyjny w 2007 rok,1;
494,22,informacja przekazac do publiczny wiadomosci w 2007 rok,1;
495,49,zwolanie walny zgromadzenie akcjonariusz,1;
496,25,kandydat do zarzad,1;
497,8,zbycie akcja przez osoba z kierownictwo spolka,0;
498,46,aneks numer 8 do umowy kredytowy z pekao,0;
499,29,projekt uchwala na zwza 20 czerwiec 2008 r.,1;
500,32,wyjasnienie do raport roczny,0;
501,14,podpisac umowy o nabycie trader.com (polska),1;
502,6,raport okresowy qsr,1;
503,39,uzupelnienie porzadek obrada zwza,1;
504,9,przekroczenie prog 5  ogolny liczba glos na wza,1;
505,2,zwiekszenie posiadac udzial ponad 10  ogolny liczba glos,1;
506,15,zwiekszenie posiadac udzial,0;
507,46,akcjonariusz posiadajacy powyzej 5  glos na zwza,0;
508,8,uchwala wza z 20 czerwiec 2008 r.,0;
509,12,powolanie czlonek zarzad na nowa piecioletni kadencja,0;
510,9,zamkniecie transakcja nabycie udzial w trader.com (polska),0;
511,10,wprowadzenie akcja do obrot na gpw,1;
512,6,program wykup akcja wlasny,0;
