1081,57,rozdzial akcja wsrod zarzad,0;
1082,32,nabycie akcja wlasny,0;
1083,34,rada dyrektor oglaszac wyplata dywidenda za rok obrotowy 2004,1;
1084,31,sprzedaz akcja spolka przez menedzer,0;
1085,33,zbycie akcja spolka przez menedzer,1;
1086,23,nabycie akcja przez menedzer,0;
1087,49,akceptacja czesciowy sprzedaz dzialalnosc gazowniczy spolka,1;
1088,32,nabycie akcja wlasny,1;
1089,15,zbycie akcja przez menedzer spolka,1;
1090,15,zbycie akcja przez menedzer spolka,1;
1091,32,nabycie akcja wlasny,0;
1092,13,wstepne wynik za ii kwartal oraz i polrocze 2005 r.,0;
1093,4,kanal komunikowac spolka,0;
1094,14,zbycie akcja przez menedzer,0;
1095,57,obecny stan praca wydobywczy w blok fedorowski,0;
1096,16,decyzja rad dyrektor spolkio podwyzszenie kapital akcyjny,0;
1097,2,wiazacy oferta na 51  udzial w tüpras,1;
1098,33,miec nowe partner w spolka zmb,0;
1099,29,sad rejestrowy zatwierdzic podwyzszenie kapital spolka,0;
1100,21,publikacja ocena wiarygodnosc kredytowy,1;
1101,28,zmiana w stan posiadanie akcja przez menadzer wysoki szczebel,0;
1102,28,slovnaft ukarac przez slowacki minister finanse,0;
1103,5,  es gazipari rszvenvtarsasag emitowac euroobligacja,1;
1104,31,zbywac dzialalnosc detaliczny w polsce,1;
1105,3,potwierdzenie obsada stanowisko dyrektor zarzadzajacy siec sprzedaz,1;
1106,3,umowa dot. euroobligacja o wartosc 750 milion euro,0;
1107,39,sprzedaz akcja spolka przez menadzer,0;
1108,10,wstepne wynik za iii kwartal 2005 r.,1;
1109,21,nowe cel strategiczny i finansowy na latac 2006 2010,0;
1110,21,nowe cel strategiczny i finansowy na latac 2006 2010,1;
1111,23,podpisac umowa na opcja na akcja wlasne z apv rt.,1;
1112,60,wstepne wynik za iii kwartal oraz 9 miesiac 2005 r.,1;
1113,2,  umowa z wegierski ministerstwo gospodarka i transport,0;
1114,12,porozumienie w sprawa rozszerzyc licencja produkcyjny,0;
1115,61,oferta publiczny na akcja seria `c`,0;
1116,12,umowa prawa opcja do akcja wlasny,0;
1117,17,komunikat o zmiana wplyw na spolka,1;
1118,44,mianowac bank of new york jako nastepca bank depozytariusz,0;
1119,13,zmiana wplyw na spolka,1;
1120,28,porozumienie w sprawa transakcja dotyczyc branza gazowniczy   wersja angielski,1;
1121,10,porozumienie w sprawa transakcja dotyczyc branza gazowniczy   wersja polski,1;
1122,13,zmiana wplyw na spolka,0;
1123,40,wstepne wynik za iv kwartal oraz za caly rok 2005,1;
1124,3,zmiana personalna w,0;
1125,31,wstepne wynik za iv kwartal oraz caly 2005 rok,0;
1126,5,proponowac transakcja akcja wlasny,1;
1127,5,udany odwiert ropy/gazu w pakistanie,1;
1128,18,sprzedaz akcja wlasny,1;
1129,18,sprzedaz akcja wlasny,0;
1130,8,harmonogram wza spolka wersja angielski,1;
1131,6,skrocic harmonogram wza spolka,1;
1132,2,harmonogram zwza oraz warunki udzial oraz wykonanie prawa do glos,1;
1133,30,dokument na walny zgromadzenie akcjonariusz (wersja angielska),0;
1134,21,sfinalizowac transakcja gazowy mol e.on ruhrgas international,0;
1135,30,dokument na walny zgromadzenie akcjonariusz (wersja polska),0;
1136,7,optymalizacja portfel detaliczny w rumunii,0;
1137,43,zmiana organizacyjny w,0;
1138,2,  es gazipari rszvenvtarsasag sprzedaz akcja wlasny,0;
1139,32,wybrana dane finansowy za rok 2005,0;
1140,2,  es gazipari rszvenvtarsasag sprzedaz akcja wlasny,0;
1141,13,zmiana wplyw na spolka,1;
1142,13,zmiana wplyw na spolka,1;
1143,18,uchwala roczny zgromadzenie akcjonariusz,1;
1144,59,zlozyc wiazacy oferta na 96 9  udzial w spolka oao udmurtneft,0;
1145,5,  es gazipari rszvenvtarsasag dywidenda za 2005 r.,0;
1146,30,wykonanie opcja call na akcja wlasne z ápv rt.,1;
1147,15,wstepne wynik za i kwartal 2006 rok,1;
1148,8,sprzedaz akcja przez menedzer,1;
1149,15,zlecenie zakup akcja wlasny,1;
1150,15,zakup akcja wlasny,0;
1151,15,zakup akcja wlasny,1;
1152,36,  es gazipari rszvenvtarsasag zasada lad korporacyjny,0;
1153,4,podzial akcja dla zarzad i pracownik,0;
1154,13,podzial akcja dla zarzad i pracownik (poprawiona wersja),0;
1155,12,realizacja transakcja,1;
1156,13,zmiana wplyw na spolka,1;
1157,21,wstepne wynik za i kwartal 2006 r.,1;
1158,5,informacja o zmiana wplyw na spolka,0;
1159,27,zakup obligacja bezterminowy przez menadzer,0;
1160,45,umowa na kredyt odnawialny o wartosc 825 milion euro,0;
1161,33,emitent i rossi beteiligungs ltd. wybudowac fabryka komponent biodiesla,0;
1162,32,zakup akcja spolka przez menadzer,1;
1163,16,wstepne wynik za ii kwartal 2006 rok,0;
1164,39,sprzedaz akcja spolka przez menadzer,1;
1165,39,sprzedaz akcja spolka przez menadzer,1;
1166,39,sprzedaz akcja spolka przez menadzer,0;
1167,39,sprzedaz akcja spolka przez menadzer,1;
1168,30,wstepne wynik za ii kwartal 2006 r.,0;
1169,2,podpisac pierwsza umowa eksploracyjny na teren wegier,0;
1170,39,sprzedaz akcja spolka przez menadzer,0;
1171,32,  decyzja rad dyrektor o podwyzszenie kapital akcyjny,0;
1172,44,konsorcjum mol ina podpisac umowa z rzad bosni i hercegowiny,0;
1173,29,zarejestrowac podniesienie kapital,1;
1174,28,zmiana w stan posiadanie akcja przez menadzer wysoki szczebel,0;
1175,30,umowa kupna sprzedazy z rosyjski firma nwog,0;
1176,39,sprzedaz akcja spolka przez menadzer,0;
1177,10,rosyjski urzad antymonopolowy wyrazic zgoda na nabycie 100  udzial nwog mol,1;
1178,7,podpisac statut spolka,1;
1179,13,umowa koncesyjny z republika pakistanu na prace badawczy na dwa obszar roponosny,1;
1180,61,wstepne wynik za iii kwartal 2006 r.,0;
1181,2,wapiwsp zamierzac sprzedac 1 73  akcja spolka,1;
1182,42,wynik przetarg na wybudowac strategiczny magazyn gaz,1;
1183,61,wstepne wynik za iii kwartal 2006 r.,1;
1184,23,wiazacy oferta na 100  udzial w rosyjski aktywa naftowy,1;
1185,27,rozszerzyc prawic opcja na akcja,1;
1186,53,spolka nabyc 100  udzial w baitex llc,0;
1187,5,nabycie mszksz zrt.,1;
1188,9,  negocjacje w cel zabezpieczenie dostawa ropa naftowy,1;
1189,11,dostawa ropa naftowy do rafineria zostac wznowic,0;
1190,31,nowa dzialalnosc wpisac do statut spolka,1;
1191,42,miejsce publikacja wstepny wynik za iv kw. i 2006 r.,1;
1192,15,wstepne wynik za iv kwartal oraz za caly rok 2006,1;
1193,6,zmiana wplyw w tvk,1;
1194,6,zmiana wplyw w tvk,1;
1195,3,wstepne wynik za iv kwartal oraz caly 2006 rok,1;
1196,27,harmonogram wza,0;
1197,21,zmiana data identyfikacja akcjonariusz przed wza,0;
1198,18,dokument na wza,1;
1199,18,dokument na wza,1;
1200,6,nabycie 100  udzial w spolka matjushkinskaya vertikal llc,1;
1201,60,  es gnmr powolac spolka obrot gaz ziemny,1;
1202,19,raport roczny za 2006 rok,0;
1203,15,uchwala roczny zgromadzenie akcjonariusz z 26 kwietni 2007 r.,1;
1204,36,sprzedaz akcja przez menadzer spolka,0;
1205,8,rada dyrektor oglaszac wyplata dywidenda za rok obrotowy 2006,0;
1206,58,rada dyrektor oglaszac wyplata dywidenda za rok 2006 (poprawka),0;
1207,25,wstepne wynik za i kwartal 2007 r.,1;
1208,25,wstepne wynik za i kwartal 2007 r.,1;
1209,25,projekt umowy z exxonmobil,0;
1210,2,  es gazipari nyilvanosan mukodo reszvenvtarsasag raport roczny,1;
1211,10, raport roczny za 2006 rok   uzupelnic wersja polskojezyczny,1;
1212,18,  zasada lad korporacyjny,0;
1213,5,program rozbudowa rafineria duna,1;
1214,36,sprzedaz akcja przez menadzer spolka,1;
1215,8,nabycie ponad 5  wplyw na spolka,1;
1216,13,zmiana wplyw na spolka,1;
1217,34,wstepne wynik za i kwartal 2007 rok,0;
1218,5,  odkrycie trzeci zrodlo gaz ziemny w region trans tisza,1;
1219,41,zakup akcja dawac ponad piecioprocentowy wplyw na,1;
1220,2,zmiana wplyw na,0;
1221,9,program optymalizacja struktura kapitalowy spolka,0;
1222,6,kontynuacja wdrazac wlasny strategia,0;
1223,13,zmiana wplyw na spolka,0;
1224,15,zakup akcja wlasny,0;
1225,15,zakup akcja wlasny,0;
1226,36,sprzedaz akcja przez menadzer spolka,0;
1227,13,zmiana wplyw na spolka,0;
1228,15,zakup akcja wlasny,1;
1229,54,nowy posrednik transakcja,1;
1230,15,zakup akcja wlasny,1;
1231,15,zakup akcja wlasny,1;
1232,54,zamiana akcja wlasny,0;
1233,15,zakup akcja wlasny,0;
1234,54,zamiana akcja wlasny,1;
1235,15,zakup akcja wlasny,1;
1236,51,spolka otrzymac koncesja na obrot gaz,1;
1237,15,zakup akcja wlasny,1;
1238,15,zakup akcja wlasny,0;
1239,43,zmiana w akcja wlasny,0;
1240,15,zakup akcja wlasny,0;
1241,31,mozliwosci wzrost organiczny i generowac srodki finansowy,0;
1242,6,odrzucenie warunkowe uklad z omv,0;
1243,15,zakup akcja wlasny,1;
1244,15,zakup akcja wlasny,1;
1245,27,odkrycie nowe pole gaz ziemny,0;
1246,5,udany wspolpraca z spolka ina   uzupelnienie,0;
1247,15,zakup akcja wlasny,0;
1248,31,  zakup akcja wlasny,0;
1249,15,zakup akcja wlasny,1;
1250,15,zakup akcja wlasny,0;
1251,15,zakup akcja wlasny,1;
1252,15,zakup akcja wlasny,1;
1253,15,zakup akcja wlasny,0;
1254,15,zakup akcja wlasny,1;
1255,38,umowa na zakup 100  udzial w italiana energia e servizi,0;
1256,15,zakup akcja wlasny,1;
1257,15,zakup akcja wlasny,1;
1258,50,spolka kupowac chorwacki siec tifon,0;
1259,15,zakup akcja wlasny,0;
1260,15,zakup akcja wlasny,1;
1261,15,zakup akcja wlasny,0;
1262,15,zakup akcja wlasny,1;
1263,30,wstepne wynik za ii kwartal 2006 r.,1;
1264,15,zakup akcja wlasny,1;
1265,15,zakup akcja wlasny,1;
1266,15,zakup akcja wlasny,0;
1267,15,zakup akcja wlasny,1;
1268,31,  zakup akcja wlasny,1;
1269,15,zakup akcja wlasny,1;
1270,15,zakup akcja wlasny,1;
1271,15,zakup akcja wlasny,0;
1272,15,zakup akcja wlasny,0;
1273,32,wstepne wynik za ii kwartal 2007 rok,1;
1274,15,zakup akcja wlasny,0;
1275,19,memorandum of understanding w zakres sojusz strategiczny,1;
1276,15,zakup akcja wlasny,1;
1277,30,nowy transgraniczny projekt badawczy mol ina,1;
1278,15,zakup akcja wlasny,0;
1279,15,zakup akcja wlasny,1;
1280,13,zmiana wplyw na spolka,1;
1281,37,zmiana w oplata nie powinny istotnie wplynac na zyskownosc spolka,1;
1282,5,zmiana w posiadanie akcja przez menadzer wysoki szczebel,1;
1283,30,stanowisko odnosnie warunkowy deklaracja intencja omv,0;
1284,52,podpisywac umowa na kredyt odnawialny o wartosc 2 1 miliard euro,1;
1285,21,memorandum of understanding z quatar petroleum international,1;
1286,52,zamkniecie transakcja zakup spolka tifon,1;
1287,25,porozumienie w sprawa zakup 40  udzial w nowy przybrzezny blok w kamerunie,0;
1288,5,podpisac porozumienie,0;
1289,5,podpisac porozumienie,0;
1290,61,wstepne wynik za iii kwartal 2007 rok,0;
1291,8,zakonczyc operacja zakup 100  udzial w italiana energia e servizi,0;
1292,13,zmiana wplyw na spolka,1;
1293,13,zmiana wplyw na spolka,0;
1294,50,stanowisko firma odnosnie oswiadczenie omv,0;
1295,4,nowa inicjatywa,0;
1296,61,wstepne wynik za iii kwartal 2007 rok,1;
1297,58,stanowisko w sprawa uchwala wegierski komisja nadzor finansowy,1;
1298,43,stanowisko w sprawa uchwala wegierski komisja nadzor finansowy   poprawka,1;
1299,29,rozszerzyc prawic opcja na akcja posiadac przez bnp paribas,0;
1300,13,zmiana wplyw na spolka,1;
1301,43,i libijski urzad inwestycyjny (lia) podpisywac memorandum of understanding,1;
1302,15,zmiana wspolczynnik w adr ach,1;
1303,13,zmiana wplyw na spolka,1;
1304,3,strategiczny sojusz pomiedzy cez a,0;
1305,11,  ilosc prawic glos w spolka,1;
1306,55,podpisac porozumienie z indyjski spolka ongc,1;
1307,2,kontynuacja program optymalizacja kapital,0;
1308,15,zakup akcja wlasny,0;
1309,15,zamkniecie transakcja zakup akcja pomiedzy i cez,0;
1310,15,zakup akcja wlasny,0;
1311,15,zakup akcja wlasny,1;
1312,30,  zmiana wplyw na spolka,0;
1313,13,zmiana wplyw na spolka,0;
1314,15,zakup akcja wlasny,0;
1315,15,zakup akcja wlasny,1;
1316,56,ilosc prawic glos w spolka,1;
1317,15,zakup akcja wlasny,0;
1318,12,oswiadczenie w sprawa powiadomienie dotyczyc fuzja,0;
1319,15,zakup akcja wlasny,0;
1320,15,zakup akcja wlasny,0;
1321,15,zakup akcja wlasny,0;
1322,15,zakup akcja wlasny,0;
1323,15,zakup akcja wlasny,1;
1324,56,ilosc prawic glos w spolka,1;
1325,57,wstepne wynik za iv kwartal oraz caly 2007 rok,0;
1326,13,zmiana wplyw na spolka,1;
1327,23,zamkniecie transakcja zakup akcja,0;
1328,26,podpisac umowy opcja z ing bank n.v.,1;
1329,13,zmiana wplyw na spolka,1;
1330,15,zakup akcja wlasny,1;
1331,15,zakup akcja wlasny,0;
1332,29,odkrycie nowy zloze gaz i kondensat w pakistanie,0;
1333,15,zakup akcja wlasny,0;
1334,15,zakup akcja wlasny,1;
1335,15,zakup akcja wlasny,0;
1336,31,  zakup akcja wlasny,0;
1337,3,harmonogram walny zgromadzenie akcjonariusz,1;
1338,15,zakup akcja wlasny,1;
1339,15,zakup akcja wlasny,0;
1340,15,zakup akcja wlasny,0;
1341,56,ilosc prawic glos w spolka,0;
1342,18,dokument na wza,0;
1343,11,zmiana harmonogram wza na wniosek omv,0;
1344,33,powiadomienie akcjonariusz,1;
1345,33,powiadomienie akcjonariusz,0;
1346,26,program poszukiwawczy z exxonmobil,1;
1347,5,i exxonmobil gotowe do rozpoczecie program poszukiwawczy,1;
1348,59,dokument na walny zebranie akcjonariusz   wersja polski,0;
1349,27,uchwala walny zgromadzenie akcjonariusz z 23 kwietni 2008 r.,0;
1350,45,raport roczny 2007,0;
1351,18,raport podsumowywac za rok finansowy 2007,0;
1352,4,zmiana harmonogram wza na wniosek omv w wersja polski,0;
1353,34,uchwala walny zgromadzenie akcjonariusz w wersja polski,0;
1354,56,ilosc prawic glos w spolka,0;
1355,3,podpisnie umowy z ongc,1;
1356,6,wstepne wynik za i kwartal 2008 r.,0;
1357,6,raport podsumowywac za rok finansowy 2007 w wersja polski,0;
1358,30,raport roczny w wersja polski,0;
1359,6,odkrycie nowy zloze ropa naftowy w rosji efekt dzialanie poszukiwawczy spolka,0;
1360,34,ilosc prawic glos,1;
1361,2,  sprzedaz akcja przez ceo,1;
1362,2,wstepne wynik za i kwartal 2008r.,0;
1363,61,sprzedaz akcja przez menadzer,1;
1364,8,zmiana personalna i organizacyjny,1;
1365,18,swiatlo dla spolka joint venture i cez,1;
1366,11,odkrycie nowy zloze ropa naftowy i gaz w kazachstanie,1;
1367,43,zakup obligacja kapitalowy przez menadzer,1;
1368,56,  zakup obligacja kapitalowy przez menadzer,1;
1369,43,zakup obligacja kapitalowy przez menadzer,0;
1370,43,zakup obligacja kapitalowy przez menadzer,0;
1371,56,ilosc prawic glos w spolka,1;
1372,15,wyplata dywidenda za rok obrotowy 2007,0;
1373,6,zakup akcja i&c energia a.s.,0;
1374,29,plan polaczenie wegierski i rumunski system przesyl gaz,0;
1375,13,oczekiwany zmiana w akcja wlasny,0;
1376,6,zakonczyc zakup ngosso permit w kamerunie,0;
1377,13,zmiana wplyw na spolka,0;
1378,54,oswiadczenie w zakres przestrzegac zasada lad korporacyjny,1;
1379,8,sprzedaz akcja przez menedzer,1;
1380,61,sprzedaz akcja przez menadzer,0;
1381,17,sprzedaz akcja przez menadzer   korekta komunikat,0;
1382,45,  sprzedaz akcja przez menadzer,1;
1383,56,transakcja na akcja,1;
1384,41,zamiar ogloszenie oferta publiczny na akcja ina,1;
1385,13,zmiana wplyw na spolka,1;
1386,18,otrzymac pozew omv oraz termin wyznaczyc przez sad metropolitalny,1;
1387,15,pozywac omv z tytul nieprawdziwy zarzut i znieslawienie,0;
1388,27,utworzyc spolka joint venture i cez,0;
1389,15,ilosc prawic glos przypisac do akcja,1;
1390,52,odnotowac decyzja omv,1;
1391,55,wstepne wynik za ii kwartal 2008 r.,1;
1392,43,zmiana w akcja wlasny,1;
1393,10,oferta w wysokosc 2.800 hrk za akcja ina zostac zaakceptowac,1;
1394,11,  ilosc prawic glos w spolka,1;
1395,29,wstepne wynik za ii kwartal 2008r. w wersja polski,1;
1396,29,otrzymac kolejny pozew omv oraz decyzja sad metropolitalny,0;
1397,61,sprzedaz akcja przez menadzer,1;
1398,54,oferta na akcja ina   pelny polskojezyczny wersja komunikat,1;
1399,13,dotyczyc zmiana w ilosci prawic glos,0;
1400,13,powiadomienie dotyczyc zmiana w ilosci prawic glos,1;
1401,61,sprzedaz akcja przez menadzer,1;
1402,56,ilosc prawic glos w spolka,0;
1403,15,komisja europejski nalozyc kara na spolka,1;
1404,61,sprzedaz akcja przez menadzer,1;
1405,10,udzial spolka w ina wzrosc do 47 15 ,1;
1406,15,sad rejestrowy zarejestrowac obnizenie kapital o 5 ,1;
1407,48,sad rejestrowy zarejestrowac podwyzszenie kapital spolka,1;
1408,8,przetransferowac godziwy wynagrodzenie za akcja ina,1;
1409,53,zmiana w ilosci prawic glos,1;
1410,43,rozliczenie transakcja zakup akcja ina zostac zakonczony,1;
1411,24,powiadomienie bayerische hypo   und vereinsbank aga dotyczyc prawic glos,1;
1412,43,dodatkowy roszczenie omv,0;
1413,59,zmiana w udzial akcja wysoki kadry zarzadzajaca,1;
1414,61,sprzedaz akcja przez menadzer,1;
1415,31,sad metropolitalny uchylic uchwala wknf,1;
1416,12,wstepne wynik za iii kwartal 2008 r.,1;
1417,29,modyfikacja dlugookresowwego rating kredytowy dla spolka,1;
1418,34,ilosc prawic glos,1;
1419,12,wstepne wynik za iii kwartal 2008 r.,0;
1420,4,powiadomienie omv dotyczyc zmiana w ilosci prawic glos,0;
1421,53,zmiana w ilosci prawic glos,1;
1422,4,powiadomienie omv dotyczyc zmiana w ilosci prawic glos,1;
1423,35,powiadomienie bhv aga dotyczyc zmiana w ilosci prawic glos,0;
1424,21,powiadomienie oman oil budapest limited dotyczyc zmiana w ilosci prawic glos,1;
1425,4,powiadomienie omv dotyczyc zmiana w ilosci prawic glos   pelny polskojezyczny wersja,1;
1426,10,  rozwiazanie umowy zakup aktyw i akcja,1;
1427,11,  powiadomienie oman oil budapest limited dotyczyc zmiana w ilosci prawic glos,1;
1428,43,zmiana w akcja wlasny,1;
1429,19,  liczba prawic glos w spolka,0;
1430,35,powiadomienie bhv aga dotyczyc zmiana w ilosci prawic glos,1;
1431,53,zmiana w ilosci prawic glos,1;
1432,4,powiadomienie omv dotyczyc zmiana w ilosci prawic glos,0;
1433,22,informowac,0;
1434,3,plc. andante the government of croatia signed the,0;
1435,49,number of voting rights,0;
1436,53,zmiana w ilosci prawic glos,0;
1437,9,  zmiana ilosci prawic glos,0;
1438,11,wstepne wynik za iv kwartal oraz caly 2008 rok,0;
1439,22,informowac,0;
1440,22,informowac,0;
1441,43,powiadomienie spolki dot. zmiana w ilosci prawic glos,0;
1442,11,the extension of 3 board members' mandate is registered,1;
1443,43,signed a new option agreement with ing bank n.v.,1;
1444,22,informowac,1;
1445,22,informowac,0;
1446,22,informowac,0;
1447,24,closing of the share purchase andante option agreement with ing bank n.v.,0;
1448,8,bhv aga notification on change of voting rights,0;
1449,22,informowac,1;
1450,22,informowac,0;
1451,17,omv notification on change of voting rights,0;
1452,41,to pursue stated independent strategy,0;
1453,51,surgutneftegas notification on change of voting rights,0;
1454,25,number of voting rights at plc,1;
1455,8,bhv aga notification on change of voting rights,0;
1456,17,omv notification on change of voting rights,0;
1457,19,documents for the annual general meeting,0;
1458,21,change in treasury shares,0;
1459,17,omv notification on change of voting rights,1;
1460,22,informowac,1;
1461,5,treasury share transaction,1;
1462,41,mfb invest zrt. notification on change of voting rights,1;
1463,22,informowac,0;
1464,49,share sala of manager,0;
1465,17,  es gazipari nyilvanosan mukodo reszvenvtarsasag share sala of manager,0;
1466,22,the agm resolutions wy registered by the court of register,0;
1467,17,olaj: obrot akcja mi spolka,0;
1468,3,olaj: mfb invest zrt. notification on change of voting rights,0;
1469,39,przyjecie budzet na nowy rok,0;
1470,30,green light to from the european commission to ina's transaction,0;
1471,21,interim management report,0;
1472,49,share sala of manager,1;
1473,49,share sala of manager,1;
1474,56,transakcja na akcja,1;
1475,4,  number of voting rights,1;
1476,22,informowac,0;
1477,5,  personnel andante organizational changes in plc.,1;
1478,22,informowac,1;
1479,33,has received surgutneftegas's action,1;
1480,15,signs an 8 year eur 200 million loan agreement with ebrd,0;
1481,15,signs an 8 year eur 200 million loan agreement with ebrd,0;
1482,15,exercise of call options on shares held by bnp paribas,0;
1483,16,bnp paribas notification on change of voting rights,0;
1484,49,share sala of manager,1;
1485,56,transakcja na akcja,1;
1486,25,number of voting rights at plc.,0;
1487,49,share sala of manager,0;
1488,49,share sala of manager,1;
1489,8,  es gazipari nyilvanosan mukodo reszvenvtarsasag 2009 halfa year report of group,1;
1490,11,olaj: share sala of manager,1;
1491,25,number of voting rights at plc,1;
1492,4,olaj: financing of the 2009 work program of pearl project with treasury shares,1;
1493,34,treasury shares transaction,0;
1494,11,olaj: share sala of manager,1;
1495,15,signs an 8 year eur 200 million loan agreement with ebrd,0;
1496,31,wstepne wynik za iv kwartal oraz caly 2005 rok,0;
1497,15,zakup akcja wlasny,0;
1498,13,wstepne wynik za ii kwartal oraz i polrocze 2005 r.,0;
1499,5,program rozbudowa rafineria duna,1;
1500,21,nowe cel strategiczny i finansowy na latac 2006 2010,1;
1501,15,zakup akcja wlasny,0;
1502,28,porozumienie w sprawa transakcja dotyczyc branza gazowniczy   wersja angielski,1;
1503,49,share sala of manager,1;
1504,23,nabycie akcja przez menedzer,0;
1505,11,wstepne wynik za iv kwartal oraz caly 2008 rok,0;
1506,55,wstepne wynik za ii kwartal 2008 r.,1;
1507,15,zakup akcja wlasny,0;
1508,15,wstepne wynik za i kwartal 2006 rok,1;
1509,14,zbycie akcja przez menedzer,0;
1510,5,  odkrycie trzeci zrodlo gaz ziemny w region trans tisza,1;
1511,41,zakup akcja dawac ponad piecioprocentowy wplyw na,1;
1512,44,mianowac bank of new york jako nastepca bank depozytariusz,0;
1513,11,  ilosc prawic glos w spolka,1;
1514,15,zakup akcja wlasny,0;
1515,43,signed a new option agreement with ing bank n.v.,1;
1516,39,sprzedaz akcja spolka przez menadzer,0;
1517,28,zmiana w stan posiadanie akcja przez menadzer wysoki szczebel,0;
1518,15,pozywac omv z tytul nieprawdziwy zarzut i znieslawienie,0;
1519,23,wiazacy oferta na 100  udzial w rosyjski aktywa naftowy,1;
1520,10,oferta w wysokosc 2.800 hrk za akcja ina zostac zaakceptowac,1;
1521,17,omv notification on change of voting rights,0;
1522,15,komisja europejski nalozyc kara na spolka,1;
1523,43,dodatkowy roszczenie omv,0;
1524,22,informowac,0;
1525,15,zakup akcja wlasny,0;
1526,29,rozszerzyc prawic opcja na akcja posiadac przez bnp paribas,0;
1527,8,rada dyrektor oglaszac wyplata dywidenda za rok obrotowy 2006,0;
1528,10,  rozwiazanie umowy zakup aktyw i akcja,1;
1529,28,nowy partner w spolka zmb,0;
1530,18,dokument na wza,1;
1531,15,zakup akcja wlasny,0;
1532,15,zakup akcja wlasny,0;
1533,49,share sala of manager,0;
1534,34,treasury shares transaction,0;
1535,4,podzial akcja dla zarzad i pracownik,0;
1536,52,odnotowac decyzja omv,1;
1537,34,rada dyrektor oglaszac wyplata dywidenda za rok obrotowy 2004,1;
1538,56,ilosc prawic glos w spolka,1;
1539,13,zmiana wplyw na spolka,0;
1540,54,ray leonard dolaczyc do zespol firma,1;
1541,15,zakup akcja wlasny,1;
1542,17,  es gazipari nyilvanosan mukodo reszvenvtarsasag share sala of manager,0;
1543,25,wstepne wynik za i kwartal 2007 r.,1;
1544,40,wstepne wynik za iv kwartal oraz za caly rok 2005,1;
1545,15,zakup akcja wlasny,0;
1546,9,czynnik obiektywny wplywac na zysk,0;
1547,61,wstepne wynik za iii kwartal 2006 r.,1;
1548,61,sprzedaz akcja przez menadzer,1;
1549,21,zmiana data identyfikacja akcjonariusz przed wza,0;
1550,61,sprzedaz akcja przez menadzer,1;
1551,15,zakup akcja wlasny,0;
1552,36,sprzedaz akcja przez menadzer spolka,0;
1553,14,zbycie akcja przez dyrektor spolka,0;
1554,13,zmiana wplyw na spolka,0;
1555,15,zakup akcja wlasny,1;
1556,2,  es gazipari nyilvanosan mukodo reszvenvtarsasag raport roczny,1;
1557,15,zakup akcja wlasny,0;
1558,32,wybrana dane finansowy za rok 2005,0;
1559,5,program rozbudowa rafineria duna,1;
1560,17,omv notification on change of voting rights,1;
1561,22,informowac,1;
1562,3,podpisnie umowy z ongc,1;
1563,24,powiadomienie bayerische hypo   und vereinsbank aga dotyczyc prawic glos,1;
